customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,network_quality,complaint_text,Churn
PKTLC-829985,Male,0,No,Yes,48,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),57.52,2654.01,1,Price is fair but I wish the app was more user friendly.,Yes
PKTLC-920747,Female,0,No,No,63,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Electronic check,78.31,4784.58,1,Data rollover feature is very useful. Good value overall.,No
PKTLC-EA80FB,Female,0,Yes,Yes,28,Yes,Yes,DSL,No,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),58.12,1686.67,1,Data speed is fine during the day but slows down during peak evening hours.,No
PKTLC-D049FE,Female,0,Yes,Yes,38,Yes,No,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),63.11,2437.19,1,Service is generally fine. Minor issues occur occasionally.,No
PKTLC-AF85B7,Female,0,No,No,35,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),59.39,1932.32,1,Overall satisfied with the service. No major issues at this point.,Yes
PKTLC-F3C3B7,Male,0,No,Yes,20,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,77.92,1476.33,2,Speed is reasonable during the day. Slightly slow in late evenings.,No
PKTLC-F3525A,Male,0,Yes,Yes,35,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Two year,Yes,Electronic check,63.13,2285.53,1,Service is generally fine. Minor issues occur occasionally.,No
PKTLC-CFAF84,Female,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,24.04,191.61,0,Customer support wait time was more than 45 minutes. Very frustrating.,Yes
PKTLC-E3E234,Female,0,No,No,69,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),87.84,5906.49,2,Speed is reasonable during the day. Slightly slow in late evenings.,No
PKTLC-E8B897,Male,0,Yes,Yes,12,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),68.28,820.15,2,Data rollover feature is very useful. Good value overall.,No
PKTLC-752B5D,Female,0,No,No,13,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,91.08,1221.99,2,No callback received after submitting the complaint through the app.,Yes
PKTLC-DB551F,Male,0,Yes,Yes,10,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,One year,No,Mailed check,66.75,685.77,1,Mostly satisfied but had one bad experience with unexpected overcharging.,No
PKTLC-780A3C,Female,0,Yes,Yes,10,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Mailed check,52.45,482.99,1,"Speed is okay, could be better but manageable for daily use.",No
PKTLC-912271,Female,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),26.45,152.97,0,"Network signal is very weak in my area, calls drop every few minutes.",Yes
PKTLC-BA5358,Female,0,Yes,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.57,659.96,0,Double deduction happened on the 5th of this month. No explanation given.,No
PKTLC-BAB7E6,Male,0,Yes,Yes,1,No,No phone service,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),72.02,70.97,2,Service quality is acceptable but the billing statement is hard to read.,Yes
PKTLC-390624,Male,0,No,No,33,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,71.63,2442.88,2,Data speed is fine during the day but slows down during peak evening hours.,Yes
PKTLC-6BE97D,Male,0,Yes,Yes,10,No,No phone service,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,84.35,872.57,2,Service has improved compared to last year. Good progress overall.,Yes
PKTLC-D7D881,Male,0,Yes,Yes,11,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,65.55,733.57,1,Generally happy but the recent bill increase was unexpected.,Yes
PKTLC-A60CC6,Female,0,No,Yes,8,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,68.44,595.82,1,Support team was helpful and resolved my issue quickly.,No
PKTLC-37A8A4,Female,0,Yes,No,12,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,47.06,597.27,1,Bill amount is much higher than what was promised at the time of joining.,Yes
PKTLC-AB397F,Female,0,Yes,Yes,23,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Credit card (automatic),65.47,1518.54,1,"Speed is okay, could be better but manageable for daily use.",No
PKTLC-F83F17,Male,0,Yes,No,31,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Electronic check,67.73,2117.29,1,Support team was helpful and resolved my issue quickly.,No
PKTLC-10EF16,Female,0,Yes,No,49,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),66.61,3134.81,1,Hidden charges on my bill that were never disclosed during signup.,Yes
PKTLC-6D4E79,Male,1,Yes,No,48,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),79.83,3705.32,2,Problem not resolved even after visiting the franchise office twice.,Yes
PKTLC-A5E608,Male,0,No,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.63,575.52,0,Network is stable but getting complaints resolved takes too long.,No
PKTLC-743302,Female,0,Yes,Yes,60,No,No phone service,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,64.44,3910.29,2,Network quality is consistently good. No call drops in my area.,No
PKTLC-E9D831,Female,1,No,Yes,11,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,77.66,835.07,1,Internet speed is terrible. Cannot even use WhatsApp properly.,Yes
PKTLC-A2AA3A,Female,0,Yes,No,50,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,24.72,1140.92,0,Happy with the new fiber package. Speed is much better than before.,No
PKTLC-D48449,Female,0,Yes,Yes,10,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),48.59,488.5,1,Service has improved compared to last year. Good progress overall.,No
PKTLC-AB73DB,Female,0,No,No,6,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),59.82,349.71,1,Constantly losing 4G signal and reverting to EDGE. Very disappointing.,Yes
PKTLC-217C23,Male,0,No,No,26,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),50.79,1329.39,1,Support team was helpful and resolved my issue quickly.,No
PKTLC-D683EC,Male,0,No,No,15,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,No,Bank transfer (automatic),76.26,1187.43,2,Connection is stable most of the time. Acceptable for the price.,No
PKTLC-963738,Female,0,Yes,Yes,32,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),55.84,1759.39,1,Auto-renewal charged me even after I submitted a cancellation request.,Yes
PKTLC-BA3D76,Male,0,No,No,9,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,56.28,516.5,1,Agent could not understand my issue and ended up disconnecting the call.,No
PKTLC-259E50,Female,0,No,No,16,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,52.83,831.49,1,Agent could not understand my issue and ended up disconnecting the call.,Yes
PKTLC-0ED168,Male,0,No,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,22.0,44.51,0,No complaints at the moment. Service is working as expected.,Yes
PKTLC-854B20,Female,1,No,No,19,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,77.54,1551.92,2,Network is okay but billing process is confusing and lacks transparency.,Yes
PKTLC-A91633,Female,0,No,No,11,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),87.99,1008.84,2,"Called helpline four times today, each time told to call back later.",Yes
PKTLC-1009DA,Female,0,Yes,Yes,10,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),68.54,659.8,1,Service is generally fine. Minor issues occur occasionally.,No
PKTLC-998352,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),22.15,1.33,0,Customer support wait time was more than 45 minutes. Very frustrating.,Yes
PKTLC-13A7A1,Male,0,Yes,Yes,31,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Two year,Yes,Mailed check,57.23,1665.04,1,Network quality is consistently good. No call drops in my area.,No
PKTLC-921362,Male,0,Yes,Yes,5,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,54.15,248.53,1,Staff was rude and unhelpful when I called to report the problem.,Yes
PKTLC-34D15A,Female,1,No,No,2,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,78.4,143.03,2,Agent could not understand my issue and ended up disconnecting the call.,Yes
PKTLC-C326F4,Female,0,No,No,22,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,82.74,1766.1,2,Bahut zyada charges liye gaye mere account se bina kisi reason ke.,No
PKTLC-0537B5,Male,0,Yes,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),19.99,151.79,0,Overcharged for data that I never used this billing cycle.,No
PKTLC-B0D269,Female,0,Yes,No,8,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,66.88,534.24,1,Network is decent in my area. No major complaints so far.,Yes
PKTLC-F7A6BF,Female,0,No,No,30,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),85.51,2526.91,2,Service has improved compared to last year. Good progress overall.,No
PKTLC-7C4ACA,Female,0,No,No,46,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Mailed check,91.74,4044.76,2,Data rollover feature is very useful. Good value overall.,No
PKTLC-553FBB,Female,0,Yes,No,19,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Two year,No,Mailed check,60.08,1086.83,1,Repeated disconnections during video calls. Signal is completely useless.,No
PKTLC-44172A,Male,0,Yes,Yes,24,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),57.75,1296.75,1,,No
PKTLC-71D0F3,Male,0,No,Yes,33,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,103.07,3392.23,2,No complaints at the moment. Service is working as expected.,No
PKTLC-A6AE71,Male,0,No,No,3,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,55.11,166.69,1,Repeated disconnections during video calls. Signal is completely useless.,Yes
PKTLC-D50C3C,Male,1,Yes,No,29,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),76.11,2202.23,2,Balance deducted automatically without activating any service.,Yes
PKTLC-561089,Male,0,No,No,9,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,49.54,461.97,1,Coverage in my area is fine but pricing has increased a bit recently.,No
PKTLC-1AB4C3,Male,1,Yes,No,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,18.0,1104.6,0,Data rollover feature is very useful. Good value overall.,No
PKTLC-E66EE2,Female,0,Yes,Yes,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),23.06,105.34,0,Overall satisfied with the service. No major issues at this point.,Yes
PKTLC-C2B6A9,Female,0,No,No,20,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Two year,No,Mailed check,66.65,1291.13,1,Data speed is like 2G even though I have a 4G SIM. Waste of money.,No
PKTLC-70752D,Female,0,No,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.42,65.41,0,Data rollover feature is very useful. Good value overall.,No
PKTLC-B4D4AA,Male,1,No,Yes,6,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),58.89,325.9,1,Network is okay but billing process is confusing and lacks transparency.,No
PKTLC-083659,Male,1,Yes,Yes,47,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Two year,No,Mailed check,63.38,3105.92,1,"Speed is okay, could be better but manageable for daily use.",No
PKTLC-593005,Female,0,Yes,Yes,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),18.0,1131.86,0,Data rollover feature is very useful. Good value overall.,No
PKTLC-E1D156,Male,0,Yes,No,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,18.0,718.87,0,Data rollover feature is very useful. Good value overall.,No
PKTLC-A704B1,Female,0,No,No,8,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,77.73,605.09,1,Constantly losing 4G signal and reverting to EDGE. Very disappointing.,Yes
PKTLC-E7F3D5,Male,0,Yes,No,31,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,72.46,2186.17,2,Overall satisfied with the service. No major issues at this point.,Yes
PKTLC-A167C9,Male,1,No,No,31,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),109.28,3283.98,2,Data speed is like 2G even though I have a 4G SIM. Waste of money.,No
PKTLC-20D236,Female,0,No,Yes,34,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),117.81,3959.35,2,Bundle value is good. Happy with the current plan I am on.,No
PKTLC-80A6C4,Male,0,Yes,Yes,13,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,66.36,833.25,1,Issue was escalated but no follow-up received from the team at all.,Yes
PKTLC-D67AF4,Female,0,Yes,No,22,Yes,Yes,DSL,No,Yes,No,No,Yes,No,One year,No,Bank transfer (automatic),53.91,1225.31,1,Overall satisfied with the service. No major issues at this point.,No
PKTLC-40EBC6,Male,0,Yes,Yes,60,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),77.05,4544.81,2,Hidden charges on my bill that were never disclosed during signup.,No
PKTLC-D52A68,Male,0,Yes,No,16,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,55.75,909.93,1,The promised discount was never applied to my account.,Yes
PKTLC-4DA9C4,Male,0,No,No,7,Yes,Yes,DSL,No,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),58.11,384.42,1,Data rollover feature is very useful. Good value overall.,No
PKTLC-372ED7,Female,0,No,No,32,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,70.59,2323.0,1,Network is stable but getting complaints resolved takes too long.,No
PKTLC-26B7E7,Male,0,Yes,Yes,71,No,No phone service,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Electronic check,80.94,5697.08,2,Network is decent in my area. No major complaints so far.,No
PKTLC-014180,Female,0,Yes,Yes,7,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),96.06,662.9,2,Refund was promised two weeks ago but has still not been received.,No
PKTLC-D6B1FD,Female,0,No,No,6,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,18.0,90.05,0,Connection is stable most of the time. Acceptable for the price.,No
PKTLC-9DFC0D,Male,0,No,No,9,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,94.41,838.38,2,Was charged for a premium pack I never subscribed to.,Yes
PKTLC-39C3F8,Male,1,Yes,Yes,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),28.15,513.87,0,Overcharged for data that I never used this billing cycle.,Yes
PKTLC-0BC109,Male,0,No,No,2,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),52.7,101.06,1,Hidden charges on my bill that were never disclosed during signup.,Yes
PKTLC-D9E4B8,Male,0,No,Yes,64,No,No phone service,DSL,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),45.39,2987.17,1,"Connectivity issues ongoing since last week, no resolution from support.",No
PKTLC-42DB2F,Male,0,Yes,No,61,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,72.0,4508.18,1,Service quality is acceptable but the billing statement is hard to read.,No
PKTLC-EDAFDA,Female,0,No,Yes,16,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),68.23,1057.48,1,Decent coverage in my city. Occasional slow speed on weekends.,No
PKTLC-E6EBBD,Female,1,No,No,61,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),58.75,3413.88,1,,No
PKTLC-11D075,Female,1,No,No,41,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),76.53,2974.88,1,Decent coverage in my city. Occasional slow speed on weekends.,No
PKTLC-567FE6,Male,0,No,Yes,14,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,61.85,904.92,1,I was charged twice for the same bundle this month. Please investigate.,No
PKTLC-C13041,Female,0,No,No,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,20.37,1029.33,0,Problem not resolved even after visiting the franchise office twice.,No
PKTLC-A0602A,Female,0,No,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,24.39,820.33,0,Was charged for a premium pack I never subscribed to.,Yes
PKTLC-AE1D19,Female,0,Yes,No,7,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,60.02,428.72,1,Service quality has degraded significantly over the past few months.,Yes
PKTLC-F263E9,Female,0,No,Yes,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,18.0,1113.51,0,I was charged twice for the same bundle this month. Please investigate.,No
PKTLC-6E434D,Male,0,No,No,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.0,631.37,0,Network is okay but billing process is confusing and lacks transparency.,No
